811028;17;347;Shadow Spirit 750;-;CU
811030;17;353;SW-T400 ABS;-;SC
811037;17;276;CBR250R;-;SB
811041;17;280;CBR600F;-;SB
811042;17;280;CBR600F ABS;-;SB
811051;17;345;SH300I Sporty;-;SC
811054;27;524;Ninja ZX-6R Performance Edition;-;SB
811055;27;554;ZZR1400 Performance Edition;-;SB
811056;27;544;Z750 Special Edition;-;NK
811057;27;531;VN900 Classic Light Tourer;-;CU
811058;27;504;KLX125;-;EN
811059;27;507;KLX250;-;EN
811060;53;1105;TMAX TECH MAX;-;SC
811064;53;1128;X-MAX 250 Sport;Y;SC
811065;45;870;Gladius 650 Depo;-;NK
811066;45;876;GSR600 Depo;-;AL
811067;45;876;GSR600 Yoshimura;-;AL
811068;45;876;GSR600 Iron;Y;AL
811069;45;876;GSR600 Iron Depo;Y;AL
811070;45;876;GSR600 2;Y;AL
811071;45;876;GSR600 2 Depo;Y;AL
811072;45;922;VanVan 125;-;LB
811073;45;854;B-King 1300;-;NK
811074;45;881;GSX-R600 Depo;-;SB
811075;45;881;GSX-R600 Yoshimura;-;SB
811076;45;903;Marauder GZ125;-;CU
811077;45;862;Burgman 400;-;SC
811078;45;861;Burgman 200 G;-;SC
811079;45;860;Burgman 125 G;-;SC
811080;45;911;Sixteen 125;-;SC
811081;45;911;Sixteen 150;-;SC
811082;35;721;1200 Sport 4V;-;NK
811083;35;721;1200 Sport 4V ABS;-;NK
811084;35;736;Nevada 750 Anniversario;Y;CU
811086;2;57;Velvet 150;-;SC
811087;2;57;Velvet 250;-;SC
811088;11;150;Superbike 848 EVO;-;SB
811089;11;150;Superbike 1198 SP;-;SB
811090;11;150;Superbike 1198 R Corse Special Edition;Y;SB
811091;11;150;Superbike 1198 S Corse;-;SB
811092;17;345;SH125I Special;Y;SC
811093;17;345;SH150I Special;Y;SC
811095;27;526;Versys City;-;AL
811096;27;526;Versys Tourer;-;AL
811097;45;861;Burgman 200 Executive;-;SC
811098;45;862;Burgman 400 Comfort ED;Y;SC
811099;53;1161;YBR250;-;NK
811100;11;146;Multistrada 1200 S Pikes Peak;-;AL
811101;37;747;Brutale 920;-;NK
811102;37;747;Brutale 990 R;-;NK
811103;37;747;Brutale 1090 RR;-;NK
811105;37;747;Brutale 1078 RR;-;NK
811106;37;747;Brutale 989 R;-;NK
811107;37;749;F4 RR;-;SB
811108;37;749;F4 RR 312 1+1;-;SB
811110;1;11;RSV4 Factory APRC SE;Y;SB
811111;1;4;Dorsoduro 750 Factory ABS;-;AL
811112;1;3;Dorsoduro 1200 ABS;-;AL
811113;1;16;Shiver 750 GT;-;AL
811114;42;816;125 ie;-;SC
811115;42;817;200 ie;-;SC
811116;42;818;300 s;-;SC
811117;42;819;500 ie;-;SC
811118;37;749;F4;-;SB
811123;29;585;1190 RC8 Track;-;SB
811124;29;601;990 Adventure Dakar ABS;-;AL
811126;3;68;DB7 Oronero;Y;SB
811127;21;415;SM 449;-;AL
811128;21;417;SM 511;-;AL
811129;10;135;Rambla 250 i;-;SC
811130;39;772;MP3 300 RST;-;S3
811131;39;772;MP3 yourban 125 ERL;-;S3
811132;39;772;MP3 yourban 300IE;-;S3
811133;39;772;MP3 yourban 300 NRL;-;S3
811134;39;772;MP3 300 Hybrid;-;S3
811135;39;772;MP3 300 LT;-;S3
811136;39;772;MP3 400 LT;-;S3
811138;39;770;Liberty 150;-;SC
811139;13;160;Nexus 500;-;SC
811140;30;616;Agility 125 RS;-;SC
811141;30;635;People 125 E3;-;SC
811142;30;635;People S 125 DD;-;SC
811143;30;616;Agility 150 R16;-;SC
811144;30;616;Agility 200i R16;-;SC
811145;30;635;People GTi 200;-;SC
811147;30;644;Xciting R 300i;-;SC
811148;30;619;Dink 200i DD;-;SC
811150;10;140;Terra Adventure 125;-;EN
811151;10;135;Rambla 300 ie;-;SC
811152;30;621;Downtown 200i;-;SC
811154;30;641;Venox 250i;-;NK
811155;10;135;Rambla 125;-;SC
811156;10;129;GP1 125;-;SC
811157;28;561;F-Act 150;-;SC
811158;28;569;Outlook Sport 125 DR;-;SC
811159;28;569;Outlook 150 DR;-;SC
811160;28;569;Outlook Sport 150 DR;-;SC
811161;10;129;GP1 250;-;SC
811162;50;998;LX Rosa Chic 125 i.e.;-;SC
811163;50;998;LX 150 i.e.;-;SC
811164;50;998;LX Rosa Chic 150 i.e.;-;SC
811165;50;998;LX 150 Touring i.e.;-;SC
811166;50;1002;S 150 IE 3V;-;SC
811167;50;1002;S 150 i.e. Sport;-;SC
811168;38;763;Tweet 150;-;SC
811169;38;763;Tweet 150 RS;Y;SC
811170;38;756;Geopolis 250 Premium;-;SC
811171;38;756;Geo 250 RS;Y;SC
811172;38;756;Geopolis 250 Urban;-;SC
811173;46;942;Joyride 200i Evo;-;SC
811174;46;936;HD 200 Evo;-;SC
811175;46;932;Fiddle II 150 W4;-;SC
811176;46;951;Symphony 125 S;-;SC
811177;46;951;Symphony 150 S;-;SC
811178;46;952;Symphony SR 125;-;SC
811179;46;952;Symphony 150 SR W4;-;SC
811180;46;950;Symphony HD2 125;-;SC
811181;46;950;Symphony HD2 200;-;SC
811182;46;958;VS 125;-;SC
811183;46;958;VS 150;-;SC
811184;46;941;Joymax 300i;-;SC
811186;29;606;EXC 125;-;EN
811187;29;606;EXC 200;-;EN
811188;29;606;EXC 250;-;EN
811189;29;606;EXC-F 250;-;EN
811190;29;606;EXC 300;-;EN
811191;29;606;EXC 450;-;EN
811192;29;606;EXC 350;-;EN
811193;29;606;EXC 500;-;EN
811194;29;606;EXC 125 SIX DAYS;-;EN
811195;29;606;EXC 250 SIX DAYS;-;EN
811196;29;606;EXC 300 SIX DAYS;-;EN
811197;29;606;EXC-F 250 SIX DAYS;-;EN
811198;29;606;EXC-F 350 SIX DAYS;-;EN
811199;29;606;EXC 450 SIX DAYS;-;EN
811200;29;606;EXC 500 SIX DAYS;-;EN
811201;12;154;Halley 125 Supermotard 2T;-;AL
811202;12;153;EC 125 Six Days;-;EN
811203;12;153;EC 250;-;EN
811204;12;153;EC 250 Six Days;-;EN
811205;12;153;EC 300;-;EN
811206;12;153;EC 300 Avv. elettrico;-;EN
811207;12;153;EC 300 Six Days;-;EN
811208;12;153;EC 250 Avv. elettrico;-;EN
811209;33;708;Blog 125;-;SC
811210;33;708;Blog 160;-;SC
811211;33;709;Centro 125;-;SC
811212;33;709;Centro SL 125;-;SC
811213;33;709;Centro 160;-;SC
811214;33;709;Centro SL 160;-;SC
811215;33;711;Password 250;-;SC
811216;33;712;Spidermax RS500;-;SC
811217;2;35;Century Racer 899;Y;NK
811220;1;3;Dorsoduro 1200;-;AL
811221;1;11;RSV4 R ABS;-;SB
811222;1;28;Tuono V4R 1000;-;NK
811223;1;28;Tuono V4R 1000 APRC;-;NK
811224;1;21;SR MAX 125;-;SC
811226;35;721;1200 Sport 8V Corsa;-;NK
811227;2;34;Caffenero 125;-;SC
811228;2;34;Caffenero 150;-;SC
811232;16;242;V-Rod 10th anniversary edition;Y;CU
811233;2;37;Macis 125;-;SC
811234;2;37;Macis 150;-;SC
811235;11;149;StreetFighter 848;-;NK
811238;45;856;Bandit 650S ABS;-;NK
811239;53;1167;YZF-R1 50th anniversary;Y;SB
811240;53;1172;YZF-R6 50th Anniversary;Y;SB
811241;53;1167;YZF-R1 2012;-;SB
811242;53;1125;WR450F;-;EN
811244;53;1130;Xenter 150;-;SC
811246;37;747;Brutale 1090 R;-;NK
811247;37;749;F4 R;-;SB
811248;53;1105;TMAX 2012;-;SC
811249;11;142;Diavel Cromo;-;NK
811250;11;142;Diavel AMG Special Edition;Y;NK
811251;11;150;Superbike 848 EVO Corse SE;-;SB
811252;11;150;Superbike 1199 Panigale;-;SB
811253;11;150;Superbike 1199 Panigale S;-;SB
811254;11;150;Superbike 1199 Panigale S Tricolore;-;SB
811255;39;772;MP3 Touring 300 LT;-;S3
811256;39;772;MP3 Touring 400 LT;-;S3
811257;39;772;MP3 Touring 300;-;S3
811258;39;772;MP3 Touring 400;-;S3
811259;39;772;MP3 300 Hybrid LT;-;S3
811260;39;766;Beverly 500;-;SC
811261;39;766;Beverley Sport Touring 350ie;-;SC
811262;39;768;Carnaby 125;-;SC
811263;39;769;Fly 125;-;SC
811264;39;769;Fly 150;-;SC
811265;46;939;Jet V 125;-;SC
811266;35;721;1200 Sport Corsa ABS;-;NK
811267;35;727;California 90;-;CU
811268;29;591;200 Duke;-;NK
811270;51;1018;Vegas Imperial;-;CU
811271;51;1006;Cross Roads Deluxe;-;TB
811272;51;1018;Zach Ness Vegas;-;CU
811273;51;1005;Cory Ness Cross Country;-;TB
811274;51;1020;Arlen Ness Vision;-;TB
811275;30;635;People S 300i;-;SC
811276;30;634;MyRoad 700i;-;SC
811278;38;754;Citystar 200;-;SC
811279;17;322;NC700S ABS;-;NK
811280;17;322;NC700S ABS DCT;-;NK
811283;17;322;NC700X ABS;-;AL
811284;17;322;NC700X ABS DCT;-;AL
811285;17;353;SW-T400 GT ABS;Y;SC
811286;17;353;SW-T400 GT ABS;Y;SC
811288;51;1008;Hammer S LE;-;TB
811290;51;1006;Cross Roads Classic;-;TB
811291;12;153;EC 300 H SUOMI;-;EN
811292;20;396;TE 125;-;EN
811295;3;66;DB5 E Desiderio;Y;SB
811296;3;69;DB8 SP;-;SB
811297;28;573;Silver blade 125;-;SC
811298;28;560;Cruiser 250;-;CU
811301;1;25;SRV 850 i.e.;-;SC
811304;48;970;Bonneville McQueen Edition;Y;NK
811305;53;1065;FZ8 50th Anniversary;Y;NK
811306;53;1168;YZF-R125 50th Anniversary;Y;LB
811307;45;862;Burgman 400Z ABS;-;SC
811308;45;880;Nuova GSX-R 1000;-;SB
811312;39;772;MP3 Sport 500 i.e.;-;S3
811313;39;772;MP3 Business 500 i.e.;-;S3
811315;30;616;Agility 125 Carry;-;SC
811316;30;631;Like LX 125;-;SC
811317;30;622;G-Dink 125i;-;SC
811318;30;631;Like LX 200i;-;SC
811319;30;622;G-Dink 300i;-;SC
811320;30;644;Xciting R 500i;-;SC
811323;27;538;W800 Cafe Style;Y;NK
811325;27;539;Z1000 ABS SE;-;NK
811326;27;549;Z750R Black Edition;-;NK
811327;48;983;Thunderbird SE;Y;CU
811329;4;87;G 650 GS Sertao;-;EN
811330;17;345;SH300I GT;-;SC
811331;17;345;SH125I GT;Y;SC
811332;17;345;SH150I GT;Y;SC
811333;48;970;Bonneville T100 SE 110 Anniversario;Y;NK
811334;50;995;GTS 300 i.e. ABS/ASR;-;SC
811336;46;937;HD2 200i;-;SC
811338;46;948;SB 250 Ni;-;NK
811339;2;35;Century Racer 1130;-;NK
811342;2;58;X 125;-;SC
811343;2;58;X 150;-;SC
811344;2;61;ZenZero 350;-;SC
811345;12;156;Randonne 125 4T;-;EN
811347;13;161;Runner Black Soul 200;Y;SC
811350;42;817;200 Net;-;SC
811351;42;816;125 Net;-;SC
811352;35;723;Bellagio Aquila Nera;-;CU
811353;50;997;GTV 300 Via Montenapoleone;Y;SC
811354;17;338;PCX 150;-;SC
811355;27;544;Z750 Limited Edition;Y;NK
811356;28;564;Index 350;-;SC
811358;30;626;K-Pipe 125;-;NK
811360;39;774;X10 350 i.e.;-;SC
811361;50;1002;S 125 3V;-;SC
811362;50;1002;S 150 Sport 3V;-;SC
811363;50;998;LX 125 3V;-;SC
811364;50;998;LX 125 3V Touring;Y;SC
811365;50;998;LX 150;-;SC
811366;50;998;LX 150 3V Touring;-;SC
811367;50;1002;S 125 Sport 3V;Y;SC
811369;16;236;Super Glide Custom 110th Anniversary Edition;Y;CU
811370;16;205;Fat Boy Special 110th Anniversary Edition;Y;CU
811372;16;203;Electra Glide Ultra Limited 110th Anniversary Edition;Y;TB
811373;16;195;CVO Road Glide Custom 110th Anniversary Edition;Y;TB
811374;16;201;CVO Ultra Classic Electra Glide 110th Anniversary Edition;Y;TB
811375;16;196;CVO Road King;-;TB
811376;16;191;CVO Breakout;-;CU
811377;16;196;CVO Road King 110th Anniversary Edition;Y;TB
811378;16;221;Heritage Softail Classic 110th Anniversary Edition;Y;CU
811384;20;385;FE 250;-;EN
811385;20;386;FE 350;-;EN
811386;20;389;FE 501;-;EN
811388;45;893;Inazuma 250 Plus;-;NK
811390;27;519;Ninja 300 ABS;-;SB
811391;27;545;Z750 ABS;-;NK
811392;27;547;Z750 R ABS;-;NK
811393;27;546;Z750 ABS Limited edition;Y;NK
811394;27;548;Z750 R ABS Black Edition;-;NK
811395;29;596;450 SMR;-;AL
811398;29;586;1190 RC8 R;-;SB
811399;29;587;1190 RC8 R Track;-;SB
811401;46;961;XS 125 K;-;NK
811402;46;938;Jet 5;-;SC
811405;1;7;MXV 4.5;-;EN
811406;17;292;CRF 250 L;-;EN
811407;12;153;EC 125 H Racing;-;EN
811408;12;153;EC 250 H Standard;-;EN
811409;12;153;EC 250 AVV. Elettrico;-;EN
811410;12;153;EC 250 H Racing;-;EN
811411;12;153;EC 300 H Standard;-;EN
811412;12;153;EC 300 H AVV.Elettrico;-;EN
811413;12;153;EC 300 H Guillaume R;-;EN
811414;12;153;EC 250 F Racing 4T;-;EN
811415;12;153;EC 300 H 4T Racing;-;EN
811416;12;153;EC 450 H 4T Racing;-;EN
811417;12;153;EC 450 H Cervantes R;-;EN
811420;11;146;Multistrada 1200 S Granturismo;-;AL
811426;1;22;SR Motard 125;-;SC
811433;28;582;Zen Zero 350;-;SC
811435;11;145;Monster 796 20th Anniversary;Y;NK
811436;11;145;Monster 696 20th Anniversary;Y;NK
811437;11;145;Monster 1100 EVO 20th Anniversary;Y;NK
811438;16;222;Iron 883 Special Edition;Y;CU
811440;27;554;ZZR1400 Special Edition;Y;SB
811442;37;747;Brutale 800 EAS Italia;Y;NK
811447;53;1130;Xenter 125 MotoGP;Y;SC
811448;53;1130;Xenter 150 MotoGP;Y;SC
811449;53;1128;X-MAX 250 MOMODESIGN;Y;SC
811450;10;134;Mulhacen Cafe 125;-;AL
811452;30;628;K-XCT 300i ABS;-;SC
811455;38;765;XR7;-;AL
811457;38;760;Satelis 125 Urban;-;SC
811458;38;760;Satelis 125 Executive;-;SC
811460;38;764;e-Vivacity;-;SC
811463;39;774;X10 125 i.e.;-;SC
811465;39;774;X10 125 Executive;-;SC
811466;39;772;MP3 yourban 300IE Sport;-;S3
811467;13;161;Runner Sport Soul 125;Y;SC
811468;13;161;Runner SP 125;-;SC
811473;21;420;SMR 449;-;AL
811475;45;886;GSX650FT;-;TB
811476;45;880;GSX-R1000 One Million Edition;Y;SB
811477;45;900;Intruder M800T;-;CU
811478;12;153;EC 300 H Racing;-;EN
811479;12;157;TXT 280 Pro RAGA R;-;EN
811480;12;157;TXT 300 Pro RAGA R;-;EN
811481;1;19;Sportcity Street 125;-;SC
811482;1;19;Sportcity Street 300;-;SC
811483;17;302;Crosstourer DCT LE;-;AL
811484;17;311;Gold Wing F6B Bagger 40th;Y;TB
811485;17;345;SH300I Special;-;SC
811486;17;345;SH300I Sporty GT;-;SC
811487;17;345;SH300I Special GT;-;SC
811489;38;763;Tweet 125 Professional;-;SC
811493;39;770;Liberty 150 i-get;-;SC
811494;28;574;Silverblade 250;-;SC
811495;28;566;Logik 125;-;SC
811497;28;566;Logik 150;-;SC
811498;28;565;Link 125;-;SC
811499;28;565;Link 200;-;SC
811500;2;31;BN 600;-;NK
811503;2;34;Caffenero 250;-;SC
811504;45;862;Burgman 400 Lux ABS;-;SC
811505;48;970;Bonneville T100 SE;Y;NK
811506;48;970;Bonneville SE;Y;NK
811507;48;976;Speed Triple SE;Y;NK
811509;51;1006;Cross Roads Basic Int'l Crimson;-;TB
811510;51;1006;Cross Roads Delux Int'l Crimson;-;TB
811512;45;863;Burgman 650 Executive;-;SC
811513;45;877;GSR750 Limited Edition;Y;NK
811514;53;1149;XV1900A Casual Full Dress;-;CU
811515;46;941;Joymax 300i;-;SC
811517;10;139;Sonar 125 4T;-;SC
811518;30;616;Agility 125;-;SC
811519;30;616;Agility 125 RS;-;SC
811520;30;635;People 125i One E4;-;SC
811521;30;639;Super 8 125;-;SC
811522;30;616;Agility 150 R16;-;SC
811523;30;637;Quannon 125;-;NK
811525;12;157;TXT 125 Factory Replica;-;EN
811526;12;157;TXT 250 Factory Replica;-;EN
811527;12;157;TXT 280 Factory Replica;-;EN
811528;12;157;TXT 300 Factory Replica;-;EN
811529;12;153;EC 250 Factory Replica;-;EN
811530;12;153;EC 300 Factory Replica;-;EN
811531;16;234;Street Bob Special Edition;Y;CU
811532;38;756;New Geopolis 300;-;SC
811534;10;141;Variant Sport 125 4T;-;SC
811535;16;222;Iron 883 Sportster Special Edition S;Y;CU
811536;17;298;CRF250M;-;AL
811543;38;760;Satelis 125 RS;-;SC
811544;38;756;New Geopolis 300 GT;-;SC
811545;13;160;Nexus 300;-;SC
811547;12;153;EC 300 H Racing E;-;EN
811548;12;153;EC 250 H Racing;-;EN
811549;12;153;EC 250 H Racing E;-;EN
811550;12;153;EC 300 F Racing 4T;-;EN
811551;12;153;EC 450 F Racing 4T;-;EN
811552;12;157;TXT 125 Pro Standard;-;EN
811553;12;157;TXT 250 Pro Standard;-;EN
811555;12;157;TXT 280 Pro Standard;-;EN
811556;21;428;TE 125;-;EN
811558;21;430;TE 300;-;EN
811559;21;406;FE 250;-;EN
811560;21;407;FE 350;-;EN
811561;21;408;FE 450;-;EN
811562;21;409;FE 501;-;EN
811563;46;941;Joymax 300i;-;SC
811564;10;138;Senda DRD 125 4T 4V R;-;EN
811566;27;540;Z1000SX ABS Tourer;-;TB
811568;11;145;Monster 1200;-;NK
811569;11;145;Monster 1200 S;-;NK
811570;48;985;Tiger Explorer XC SE;-;AL
811572;48;970;Bonneville T100 Special Edition;Y;NK
811573;48;969;America LT;-;CU
811576;53;1152;XVS1300A Casual Full Dress;-;CU
811578;53;1105;TMAX Bronze Max ABS;-;SC
811581;29;590;1290 Super Duke R;-;NK
811583;17;304;CTX700 ABS DCT;-;TB
811585;17;258;CB1100 ABS Black Edition;Y;AL
811587;17;315;Integra 700 ABS DCT;-;SC
811588;17;345;SH300I Blauer;-;SC
811589;45;877;GSR750 ACC;-;NK
811590;45;889;Hayabusa ABS Z;-;SB
811591;45;863;Nuova Burgman 650 L;-;SC
811592;45;920;V-Strom 1000 ABS 3L;-;EN
811594;30;616;Agility 125 R16 + E4;-;SC
811595;30;616;Agility 200i R16 +;-;SC
811596;10;135;Rambla 300ie;-;SC
811598;27;519;Ninja 300 Special Edition ABS;Y;SB
811600;37;747;Brutale 800 Dragster ABS;-;NK
811601;37;747;Brutale 800 EAS;-;NK
811602;37;747;Brutale 675 EAS;-;NK
811603;37;748;F3 675 EAS;-;SB
811606;17;315;Integra 750 ABS Sport DCT;-;SC
811607;16;237;SuperLow 1200T;-;CU
811608;16;223;Low Rider;-;CU
811609;50;1000;Primavera 150;-;SC
811610;17;325;NC750X ABS Travel Edition;Y;AL
811611;17;325;NC750X ABS DCT Travel Edition;Y;AL
811612;17;309;NSS300 Forza Deluxe;-;SC
811614;45;897;Intruder C800B;-;CU
811616;46;952;Symphony 125 SR W4;-;SC
811617;3;66;DB5 E Versione R;-;SB
811618;3;69;DB8 Italia;-;SB
811620;3;70;DB9 Brivido;-;AL
811621;3;63;DB10 RE;-;AL
811625;38;763;Tweet Evo 125;-;SC
811626;38;763;Tweet Evo 125 RS;-;SC
811627;39;766;Beverly 300 S ie;-;SC
811628;53;1128;X-MAX 400 MOMODESIGN;-;SC
811630;45;877;GSR750Z;-;NK
811632;16;234;Street Bob Special Edition;-;CU
811633;16;234;Street Bob Special Edition;-;CU
811634;28;556;Blackster 250;-;CU
811636;39;772;MP3 LT 500IE Sport ABS/ASR;-;S3
811637;39;772;MP3 LT 500IE Business ABS/ASR;-;S3
811638;38;763;New Tweet Evo 151;-;SC
811639;38;763;New Tweet Evo 151 RS;-;SC
811641;53;1082;MT-09 Street Tracker;-;NK
811642;38;756;New Geopolis 300 R;-;SC
811643;38;754;Citystar 150 AC;-;SC
811645;53;1082;MT-09 Sport Tracker;-;NK
811649;45;920;V-Strom 1000 ABS No Compromise LE;Y;EN
811652;12;153;EC 200 Racing Avv. Elettrico;-;EN
811653;21;410;FS 450;-;AL
811655;22;447;GD 250N;-;NK
811656;11;142;Diavel Titanium;Y;NK
811657;11;145;Monster 821 Stripe;Y;NK
811658;11;145;Monster 1200 S Stripe;Y;NK
811660;53;1128;X-MAX 125 MOMODESIGN;-;SC
811661;53;1128;X-MAX 250 MOMODESIGN;-;SC
811665;29;591;200 Duke ABS;-;LB
811666;37;751;Stradale 800 EAS ABS;-;TB
811667;37;747;Brutale 800 Dragster RR ABS;-;NK
811668;37;747;Brutale 800 RR ABS;-;NK
811669;37;752;Turismo Veloce 800;-;TB
811670;37;752;Turismo Veloce Lusso 800;-;TB
811671;2;31;BN 600 GT;-;TB
811672;2;30;BN 302;-;NK
811673;2;29;BN 251;-;NK
811674;38;755;Django Heritage 150;-;SC
811675;38;755;Django Evasion 150;-;SC
811676;17;301;Crossrunner ABS Travel Edition;Y;AL
811677;17;302;Crosstourer Travel Edition;Y;AL
811678;17;302;Crosstourer DCT Travel Edition;Y;AL
811679;17;264;CB500X ABS Travel Edition;Y;AL
811681;17;311;Gold Wing F6C 40th;-;CU
811682;17;315;Integra S 750 Dual CT;-;SC
811683;27;526;MY15 Versys 650 Grand Tourer;-;AL
811684;27;526;Versys 1000 Tourer Plus ABS;-;AL
811687;45;921;V-Strom 650 ABS City;-;AL
811689;45;920;V-Strom 1000 ABS No Compromise LE Yoshi;Y;EN
811691;22;447;GD 250R;-;SB
811692;11;147;Scrambler Classic;-;NK
811693;11;147;Scrambler Urban Enduro;-;NK
811694;11;147;Scrambler Full Throttle;-;NK
811696;38;758;Metropolis GT Connect;-;S3
811697;27;542;Z250SL;-;NK
811698;11;151;1199 Superleggera;-;SB
811699;46;954;Symply II 125;-;SC
811700;46;933;Fiddle III 200 CBS;-;SC
811701;46;953;Symphony ST 200;-;SC
811702;46;953;Symphony ST 125;-;SC
811704;28;559;City Blade 125;-;SC
811705;28;559;City Blade 150;-;SC
811706;28;579;TX 125 Motard;-;NK
811708;50;1003;Sprint S 125 3V;-;SC
811709;50;1003;Sprint S 150 ABS;-;SC
811710;27;550;Z800e version Performance;-;NK
811711;30;621;Downtown 350i ABS New;-;SC
811712;38;755;Django ID 125;-;SC
811714;38;763;Tweet 150 RS;-;SC
811717;38;758;Metropolis Sport;-;S3
811718;35;726;California Touring SE;-;CU
811719;30;635;People 125i One DD;-;SC
811722;50;1000;Primavera 150 Touring;-;SC
811723;11;145;Monster 1200 R;-;NK
811724;53;1128;X-MAX 125 Iron Max;-;SC
811725;53;1128;X-MAX 250 Iron Max;-;SC
811726;53;1128;X-MAX 400 Iron Max;-;SC
811727;53;1138;XSR900 ABS 60th Anniversary;Y;NK
811728;53;1137;XSR700 ABS 60th Anniversary;Y;NK
811729;53;1118;VMAX ABS 60th Anniversary;Y;SB
811730;53;1135;XJR1300 60th Anniversary;Y;NK
811731;53;1135;XJR1300 Racer 60th Anniversary;Y;NK
811732;53;1150;XV950 ABS Racer 60th Anniversary;Y;CU
811733;53;1100;SR400 60th Anniversary;Y;NK
811735;45;914;SV650;-;NK
811736;45;922;VanVan 200;-;LB
811737;48;983;Thunderbird Nightstorm;Y;CU
811738;2;36;Leoncino 500;-;NK
811739;2;56;TRK 502;-;EN
811740;2;50;Tornado 302;-;SB
811741;2;51;Tornado Naked T;-;NK
811742;2;32;BX 250 Motard;-;AL
811744;27;498;J125;-;SC
811745;27;498;J125 Special Edition;Y;SC
811746;27;522;Ninja ZX-10R Winter Test Edition;Y;SB
811747;39;770;Liberty S 125 i-get;-;SC
811748;39;770;Liberty S 150 i-get;-;SC
811749;17;293;CRF1000L Africa Twin ABS Travel Edition;Y;AL
811750;17;293;CRF1000L Africa Twin ABS DCT Travel Edition;Y;AL
811753;45;921;V-Strom 650XT ABS Fun Ride;Y;EN
811755;1;11;RSV4 R-FW;-;SB
811756;27;543;Z300 Performance;-;NK
811757;38;763;Tweet 125 Double Black;Y;SC
811758;38;763;Tweet 125 Paris;Y;SC
811759;38;763;Tweet 150 Double Black;Y;SC
811760;38;763;Tweet 150 Paris;Y;SC
811761;14;163;GO! S2.4 CTG;-;SC
811762;14;163;GO! S2.4+ BI;-;SC
811763;17;324;NC750S DCT Plus;Y;NK
811766;50;1000;Primavera 150 ABS 70(o) Anniversario;Y;SC
811767;39;771;Medley 150 ABS;-;SC
811768;39;771;Medley 150 S ABS;-;SC
811769;38;755;Django S 125;Y;SC
811770;38;755;Django S 150;Y;SC
811771;38;758;Metropolis Black Edition;Y;S3
811772;30;643;X-Town 125i CBS;-;SC
811773;30;643;X-Town 300i ABS;-;SC
811774;24;473;High-emission JH600-A;-;TB
811775;49;988;Apache RTR 180;-;NK
811776;43;827;Jet 125;-;SC
811777;43;821;Custom 250;-;CU
811778;43;822;Discover 250;-;EN
811779;43;825;F40 150;-;SC
811780;43;824;F35 150;-;SC
811781;43;832;X2 250;-;EN
811782;43;830;Racing 200;-;SB
811783;43;828;Max 150;-;AL
811784;43;823;Explorer 150;-;EN
811785;43;829;New Wave 125;-;SC
815001;4;87;G 650 GS;-;EN
815002;4;82;F 800 R ABS;-;NK
815003;4;79;F 800 GS ABS;-;AL
815004;17;357;Varadero 125 De Luxe;-;EN
815005;17;343;S-Wing 125 Top Box;-;SC
815006;17;337;Passion 125 Top Box;-;SC
815007;17;344;Scoopy 125;-;SC
815008;17;344;Scoopy 125 Top Box;-;SC
815009;17;344;Scoopy SH125R Sporty sin baul;-;SC
815010;17;344;Scoopy SH125S conf bitono;-;SC
815011;17;344;Scoopy 300-Top Box;-;SC
815012;17;344;Scoopy 300 ABS;-;SC
815013;17;344;Scoopy 300 Sport;-;SC
815014;17;344;Scoopy 300 ABS Sport-Top Box;-;SC
815015;17;337;Passion 150;-;SC
815016;17;353;SW-T400;-;SC
815017;17;337;Passion 150 Disco Top Box;-;SC
815019;17;309;Forza ABS;-;SC
815021;17;280;CBR600F;-;SB
815022;17;308;CBR1000RR Fireblade ABS Tri-Color;-;SB
815023;17;308;CBR1000RR Fireblade Tri-Color;-;SB
815024;17;281;CBR600RR ABS Bym (Tricolor & Special version) Cym (Red);Y;SB
815025;17;364;VFR800;-;TB
815026;17;306;Deauville;-;TB
815027;17;336;Pan-European;-;TB
815028;17;356;Varadero 1000;-;EN
815029;17;355;Transalp;-;EN
815030;17;257;CB1000R ABS Tri-Color;-;NK
815032;17;257;CB1000R Tri-Color;-;NK
815033;17;313;Hornet CB600F;-;NK
815034;17;268;CBF1000F;-;NK
815035;17;268;CBF1000F ABS Cofre;-;NK
815036;17;270;CBF600N;-;NK
815037;17;270;CBF600S;-;NK
815038;17;371;VTR250;-;NK
815039;1;16;Shiver 750 GT;-;AL
815040;53;1066;FZ8 Fazer S;-;AL
815041;53;1061;FZ1 Fazer;-;AL
815043;53;1161;YBR250;-;CU
815044;53;1105;TMAX 500;-;SC
815045;53;1074;Majesty 400;-;SC
815046;53;1128;X-MAX 125 Sport;-;SC
815048;27;539;Z1000;-;NK
815051;27;544;Z750 Urban Sport Edition;Y;NK
815055;27;526;Versys;-;AL
815056;27;526;Versys Tourer;-;AL
815057;27;526;Versys City;-;AL
815058;27;526;Versys City ABS;-;AL
815059;27;524;Ninja ZX-6R Performance;-;SB
815060;45;880;GSX-R1000 Ed Especial 25 Aniversario;Y;SB
815061;45;921;V-Strom 650;-;EN
815062;45;903;Marauder 125;-;CU
815066;45;876;GSR600;-;AL
815069;45;860;Burgman 125 Executive;-;SC
815070;45;861;Burgman 200 Executive;-;SC
815071;45;911;Sixteen 150;-;SC
815072;45;860;Burgman 125 R;-;SC
815074;48;983;Thunderbird Storm ABS;-;CU
